data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5924199,112,BLR220,220,2019-08-25,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","European Belarus",6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"TUT.BY; BelaPAN; Svaboda.org; Charter-97",National,"On 25 August, between 150 and 250 people protested in Brest against the operation of a battery plant near the city. A member of European Belarus, Fedor Petrusevich, participated in the rally. [size=150-250]",0,1567533545,BLR
6226431,112,BLR218,218,2019-08-19,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Students (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Svaboda.org; Viasna",Other-National,"On 19 August, four students protested in the Tuсynski Square in Minsk against the new conscription law in Belarus, arguing that education is more important. No arrests have been conducted. [size=4]",0,1572403604,BLR
5924195,112,BLR216,216,2019-08-18,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,Svietlahorsk,52.6329,29.7389,1,Charter-97,National,"On 18 August, several locals protested in Svietlahorsk against the operation of a cellulose plant near the city. [size=several]",0,1567533545,BLR
5924196,112,BLR217,217,2019-08-18,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Svaboda.org; Nasha Niva; Charter-97",National,"On 18 August, over 150 people protested in Brest against the operation of a battery plant near the city. [size=over 150]",0,1567533545,BLR
6226430,112,BLR215,215,2019-08-17,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Anarchist Group (Belarus)",6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Viasna; Novy Chas",Other-National,"On 17 August, at least 4 anarchists held a protest in Brest against the new conscription law in Belarus. No arrests have been registered. [size=at least 4]",0,1572403604,BLR
5924193,112,BLR214,214,2019-08-15,2019,1,Protests,"Peaceful protest","Protesters (Russia)","Labour Group (Russia)",6,,,0,60,Europe,Belarus,Grodno,Astravyets,,Astravyets,54.6145,25.9571,1,"Svaboda.org; Charter-97; Nasha Niva",National,"On 15 August, around 50 Russian citizens working on the Astravyets NPP protested in Astravyets, demanding the payment of their salaries. [size=around 50]",0,1567533545,BLR
6226429,112,BLR213,213,2019-08-14,2019,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Unidentified Armed Group (Belarus)",,3,36,Europe,Belarus,Brest,Brest,,Khaby,52.1306,23.9103,2,"Nasha Niva; Viasna; Charter-97; Brestskaya Gazeta; TUT.BY; Svaboda.org",Other-Subnational,"On 14 August, a man allegedly affiliated with the battery plant near Brest, hit activist Mariia Galalyuk in the face, causing a minor injury, and attempted attacking other activists holding a protest vigil outside the plant. [size=no report]",0,1572403604,BLR
5924190,112,BLR211,211,2019-08-11,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,Svietlahorsk,52.6329,29.7389,1,Charter-97,National,"On 11 August, locals protested in Svietlahorsk against the emissions of the cellulose plant near the city. [size=no report]",0,1567533545,BLR
5924191,112,BLR212,212,2019-08-11,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,Charter-97,National,"On 11 August, over 300 people protested in Brest against the operation of the car battery plant outside the city. [size=over 300]",0,1567533545,BLR
5924189,112,BLR210,210,2019-08-04,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,Charter-97,National,"On 4 August, around 200 people protested in Brest against the operation of a battery plant near the city. [size=around 200]",0,1567533545,BLR
6226428,112,BLR209,209,2019-07-28,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Svaboda.org; Viasna; Charter-97; Nasha Niva; Brestskaya Gazeta",Other-Subnational,"On 28 July, a protest of 150 people was held in Brest against the operation of a battery plant near the city. [size=150]",0,1572403604,BLR
5669468,112,BLR207,207,2019-07-21,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva; Brestskaya Gazeta; Charter-97",Subnational-National,"On 21 July, 300 people marched in Brest in protest against the operation of the car battery plant near the city. [size=300]",0,1564506292,BLR
5924187,112,BLR208,208,2019-07-20,2019,1,"Violence against civilians",Attack,"Police Forces of Belarus (1994-) Belarus Special Purpose Police",,1,"Civilians (Belarus)",,7,17,Europe,Belarus,Grodno,Hrodna,,Grodno,53.6884,23.8258,2,"European Radio for Belarus; Charter-97",National,"On 20 July, a civilian was beaten by OMON policemen outside an automobile festival in Grodno allegedly for being drunk. The beating, not yet confirmed by the police, resulted in the necrosis of one leg's part. [coded according to the version of the civilian]",0,1567533545,BLR
6226427,112,BLR206,206,2019-07-17,2019,1,"Strategic developments",Agreement,"Government of Ukraine (2014-2019)",,8,"Donetsk People's Republic - Government","Luhansk People's Republic - Government; Government of Russia (2000-); OSCE: Organization for Security and Co-operation in Europe",2,28,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Sprotyv; Interfax; Unian; ITAR-TASS; Novoye Vremya Ukraine; Ukrinform",Regional,"On 17 July, the Trilateral Contact Group, consisting of the representatives of the Ukrainian government, OSCE, the Russian government and DPR and LPR rebel governments, reached an agreement during negotiations in Minsk, Belarus, on indefinite ceasefire starting from 21 July and prisoner exchange of 208 rebels to 69 Ukrainian soldiers.",0,1572403604,BLR
6338358,112,BLR205,205,2019-07-14,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","TBM: Belarusian Language Society",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Svaboda.org; Charter-97; Nasha Niva; Novy Chas",National,"On 14 July, several people protested outside the Poyedem Poyedim restaurant near the memorial forest in Kurapaty, trying to raise awareness about the history of the site. Minor Illarion Trusaw and TBM activist Rygori Asavul were arrested by the police and taken to the Barauliany department. [size=several]",0,1573585647,BLR
6226426,112,BLR204,204,2019-07-14,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Brestskaya Gazeta; Viasna; Charter-97; Nasha Niva; BelaPAN; Svaboda.org",Other-Subnational,"On 14 July, a protest of at least 150 people took place in central Brest against the operation of a car battery plant. [size=at least 150]",0,1572403604,BLR
5556031,112,BLR203,203,2019-07-13,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","MF: Young Front",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Barysaw,,Barauliany,54.4962,28.3444,2,"Svaboda.org; Nasha Niva",National,"On 13 July, Dennis Urbanovich, MF: Young Front's leader, was arrested during a demonstration at the Kurapaty memorial forest. Urbanovich was taken to the Barauleany police department. [size=no report]",0,1563300980,BLR
5968738,112,BLR202,202,2019-07-07,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"TUT.BY; Charter-97; Brestskaya Gazeta; Nasha Niva; Svaboda.org",Subnational-National,"On 7 July, at least 150 people protested in Brest against the operation of a car battery plant outside the city. BSDP-PA leader Mikalay Statkevich attended the rally. [size=at least 150]",0,1568140254,BLR
6338357,112,BLR201,201,2019-07-03,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","MF: Young Front",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Charter-97; Svaboda.org",National,"On 3 July, a protest was held outside the Poyedem Poyedim restaurant to raise awareness about the historical importance of the nearby Kurapaty memorial forest. Four Young Front protesters were arrested and one more activist. [size=at least 5]",0,1573585647,BLR
5559430,112,BLR200,200,2019-06-30,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; Nasha Niva; TUT.BY",National,"On 30 June, a protest of 400 people was held in Brest against the operation of a car battery plant near the city. [size=400]",0,1563305266,BLR
5559428,112,BLR198,198,2019-06-28,2019,1,"Strategic developments",Other,"Government of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Svaboda.org; Nasha Niva; TUT.BY",National,"On 28 June, both chambers of the Belarusian Parliament approved a new conscription law, allowing only one-time motivations against being conscripted. The law was adopted despite calls and petitions against it.",0,1563305266,BLR
6226424,112,BLR197,197,2019-06-28,2019,1,"Strategic developments",Other,"Government of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"BelaPAN; Onliner.by; Viasna; TUT.BY; Belta; RFE/RL",Other-National,"On 28 June, both chambers of the Belarusian Parliament approved an amnesty law freeing from detention between 2000 and 6000 detainees, including those under investigation. The amnesty also regards detainees sentenced for drug distribution which sparked multiple protests among parents of the convicts over the past months.",0,1572403604,BLR
6226423,112,BLR196,196,2019-06-27,2019,1,"Strategic developments",Agreement,"Donetsk People's Republic - Government","Luhansk People's Republic - Government",2,"Civilians (Ukraine)","Opposition Platform - For Life",7,27,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Hromadske Radio; Interfax; Sputnik News Service; Ukraine General Newswire; Sprotyv",Regional,"On 27 June, member of the pro-Russian party 'Opposition Platform - For Life' Victor Medvedchuk negotiated the release of four Ukrainian prisoners (three soldiers and one civilian) with the heads of LPR and DPR in Minsk, Belarus, without any authorisation from the Ukrainian government. The captives arrived from Russian Rostov-on-Don to Kiev the next day. Release of political and war prisoners held in Russia, including Kerch Strait incident sailors, is currently one of the top priorities on the Ukrainian foreign policy agenda. Ukraine officially has been refusing to hold negotiations with the heads of LPR and DPR insisting on putting more pressure on Russia instead.",0,1572403604,BLR
5559425,112,BLR195,195,2019-06-23,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Brestskaya Gazeta; Nasha Niva; Charter-97",Subnational-National,"On 23 June, at least 300 locals marched in Brest against the operation of a car battery plant near the city. [size=at least 300]",0,1563305266,BLR
5550375,112,BLR194,194,2019-06-21,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,Svaboda.org,National,"On 21 June, tens of parents protested outside Belarus' Parliament demanding further softening of the sentences for drug distribution crimes. [size=tens]",0,1562690268,BLR
5559424,112,BLR193,193,2019-06-21,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Svaboda.org; BelaPAN; Nasha Niva",National,"On 21 June, three activists of the Gramada (People's Assembly) protested on Victors' avenue in Minsk, showing opposition to the plans of further integration between Belarus and Russia. All three activists were arrested after the protest. [size=3]",0,1563305266,BLR
6226422,112,BLR192,192,2019-06-16,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; Viasna; BelaPAN; Svaboda.org",Other-National,"On 16 June, around 300 people protested in Brest, demanding the closing of a car battery plant. [size=about 300]",0,1572403604,BLR
6226421,112,BLR191,191,2019-06-14,2019,1,"Strategic developments",Other,"Government of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"BelaPAN; Svaboda.org; Viasna",Other-National,"On 14 June, the Brest Regional Executive Committee issued a decision ordering a suspension of the construction of the car battery plant in Brest. The move comes after an investigation started by the Belarusian Ministry of Natural Resources, but also after more than a year of local protests against the plant.",0,1572403604,BLR
5559421,112,BLR190,190,2019-06-13,2019,1,"Strategic developments",Other,"Government of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Belsat; BelaPAN; Charter-97; TUT.BY",National,"On 13 June, the Belarusian House of Representatives approved the amendment of the 328th article of the penal code reducing the sentences for drug distribution crimes. The move comes after a series of protests of mothers and parents of drug convicts.",0,1563305266,BLR
5559420,112,BLR189,189,2019-06-09,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Svaboda.org; Charter-97; Nasha Niva; TUT.BY",National,"On 9 June, over 200 people protested in Brest against the construction of a car battery plant outside the city. The local authorities later invited the protesters to a joint meeting. [size=at least 200]",0,1563305266,BLR
5559419,112,BLR188,188,2019-06-08,2019,2,Protests,"Peaceful protest","Protesters (Belarus)","Women (Belarus)",6,,,0,60,Europe,Belarus,Vitebsk,Vitebsk,,Vitebsk,55.1904,30.2049,1,"Radio Ratsia; Charter-97",National,"As reported on 8 June, several protesters, mostly mothers, held a public prayer near the 1st Vitebsk prison to demand the softening of sentences for their drug convicted relatives. [size=no report]",0,1563305266,BLR
6226425,112,BLR199,199,2019-06-02,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","Journalists (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Svaboda.org; Charter-97; TUT.BY; BelaPAN; Nasha Niva; Viasna",Other-National,"On 2 June, a protest of about 140 people was held in Brest against the construction and operation of a car battery plant. A prominent blogger, Syarhey Pyatrukhin, was arrested during the rally. [size=about 140]",0,1572403604,BLR
6338374,112,BLR185,185,2019-06-01,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front; BCD: Belarusian Christian Democracy",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Svaboda.org,National,"On 1 June, a protest of 30 people was held outside Poyedem Poyedim restaurant near the memorial forest in Kurapaty. The protesters were raising awareness about the historical importance of the location of the restaurant. MF: Young Front leader Denis Urbanovich and BCD leader Pavel Sevyarinets, as well as activist Nina Bahinskaya, were present at the protest. [size=30]",0,1573585647,BLR
5559418,112,BLR184,184,2019-05-30,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Women (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Belsat; Charter-97",National,"On 30 May, a protest was held in Minsk's Independence Square. The protesters, mostly mothers of drug convicts, demanded amnesty for drug convicts and softening of the relevant legislation. [size=no report]",0,1563305266,BLR
6226420,112,BLR183,183,2019-05-30,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Women (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Nasha Niva; Viasna; Charter-97; Svaboda.org",Other-National,"On 30 May, a protest of 50 people was held in Kyiv square of Minsk. The protesters, mostly mothers and Legalize Belarus activists, demanded an amnesty for entry-level drug convicts and the softening of the sentences for drug consumption and possession. [size=50]",0,1572403604,BLR
5211175,112,BLR182,182,2019-05-29,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Labour Group (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,TUT.BY,National,"On 29 May, a protest of 20 people was held outside the Maskouski district administration. The protesters, mostly pensioners, demanded the authorities to stop the construction of a business center in their neighbourhood. [size=20]",0,1559689850,BLR
5535488,112,BLR180,180,2019-05-26,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva; Charter-97; Brestskaya Gazeta; Svaboda.org",Subnational-National,"On 26 May, a protest of more than 200 people was held in central Brest against the construction and operation of car battery plant outside the city. [size=200]",0,1561483030,BLR
6226419,112,BLR181,181,2019-05-26,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,"Viasna; Belsat; Charter-97; Svaboda.org; TUT.BY",Other-National,"On 26 May, a protest of 6 people was held in Mogilev. The protesters condemned the new protesting regulations. [size=6]",0,1572403604,BLR
5968736,112,BLR179,179,2019-05-19,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; Belsat; Nasha Niva; Brestskaya Gazeta; Svaboda.org",Subnational-National,"On 19 May, about 200 locals held a protest in Brest against the construction and operation of a car battery plant outside the city. No arrests have been made. [size=about 200]",0,1568140254,BLR
5535485,112,BLR177,177,2019-05-16,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Orthodox Christian Group (Belarus)",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Charter-97; Novy Chas; Svaboda.org",National,"On 16 May, several Orthodox priests and believers, as well as other religious groups, held a public prayer in the memorial Kurapaty forest. The Orthodox priests condemned the way the Belarusian authorities handled the memorial site. [size=no report]",0,1561483030,BLR
6984663,112,BLR178,178,2019-05-15,2019,3,"Strategic developments",Arrests,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","Romani Ethnic Group (Belarus)",7,17,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,"Nasha Niva; Viasna; TUT.BY",Other-National,"In May 2019, at least 132 Romani individuals were arrested in Mogilev for hearings in a case about the killing of a policeman. Most of the arrested individuals were freed shortly after the arrests.",0,1583873562,BLR
5535484,112,BLR176,176,2019-05-12,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; TUT.BY; BelaPAN; Svaboda.org",National,"On 12 May, around 120 locals protested in central Brest, condemning the starting of the operation of the car battery plant. [size=about 120]",0,1561483030,BLR
6226418,112,BLR175,175,2019-05-05,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"TUT.BY; Viasna; Nasha Niva; BelaPAN; naviny.by; Charter-97; Brestskaya Gazeta; Svaboda.org; Belsat",Other-Subnational,"On 5 May, around 120 people held a protest in Brest against the operation of the car battery plant outside the city. The protesters also voiced discontent about the persecution of the leaders of the protest movement. [size=about 120]",0,1572403604,BLR
5559417,112,BLR174,174,2019-05-01,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Svaboda.org; Belsat; Charter-97",National,"On 1 May, around 30 people of different religions held a mass prayer at the Kurapaty memorial forest for the preservation of the site. [size=30]",0,1563305266,BLR
5535482,112,BLR173,173,2019-04-29,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Women (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Charter-97; Belsat; BelaPAN; European Radio for Belarus",National,"On 29 April, around 30 people, primarily mothers of convicts, gathered the Belarusian House of Representatives, demanding the liberalization of the criminal offences for drug consumption. [size=30]",0,1561483030,BLR
6226417,112,BLR172,172,2019-04-28,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Salidarnasts; BelaPAN; Svaboda.org; Viasna; Charter-97",Other-National,"On 28 April, around 70 locals held a protest in Brest against the operation of a car battery plant. No arrests have been conducted, even though the protest was unsanctioned. [size=70]",0,1572403604,BLR
5559416,112,BLR171,171,2019-04-27,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Onliner.by; Charter-97",National,"On 27 April, a protest was held outside the Minsk executive committee. The protesters demanded the construction of the planned Arkadia housing project. [size=no report]",0,1563305266,BLR
6226416,112,BLR170,170,2019-04-26,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Razam Movement; OGP: United Civic Party of Belarus; BCD: Belarusian Christian Democracy; MF: Young Front; Orthodox Christian Group (Belarus); Belarusian Green Party",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,"Belsat; Svaboda.org; Viasna; Charter-97; TUT.BY; Nasha Niva",Other-National,"On 26 April, at least 30 people marched on Surganov street in Minsk, commemorating the Chernobyl accident victims and warning about the security of the new Belarusian nuclear power plant. Members of BCD, MF:Youth Front, Razam Movement, OGP, the Orthodox Autonomous Church, and the Belarusian Greens were attending the protest. No arrests had been conducted despite that the protest was unsanctioned. [size=at least 30]",0,1572403604,BLR
5535479,112,BLR169,169,2019-04-24,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Labour Group (Belarus)",6,,,0,60,Europe,Belarus,Grodno,Hrodna,,Grodno,53.6884,23.8258,1,"Charter-97; Hrodna.life",Subnational-National,"On 24 April, a protest of around 100 taxi drivers took place in Grodno. The taxi drivers complained about the low tariffs. [size=around 100]",0,1561483030,BLR
5535478,112,BLR168,168,2019-04-23,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Labour Group (Belarus)",6,,,0,60,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,"Charter-97; TUT.BY",National,"On 23 April, a protest of 20 taxi drivers was held outside the Mogilev executive committee. The taxi drivers demanded regulatory control over the drivers of the Maksim network. [size=20]",0,1561483030,BLR
5559415,112,BLR167,167,2019-04-22,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Belsat; Charter-97",National,"On 22 April, several parents of drug-convicted young people gathered outside the House of Government in Minsk, demanding that softer amendments regarding drug consumption be adopted. [size=no report]",0,1563305266,BLR
5535477,112,BLR166,166,2019-04-22,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Labour Group (Belarus)",6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,"Charter-97; Gomel.today; TUT.BY",Subnational-National,"On 22 April, a protest of 50 taxi drivers was held outside the Gomel executive committee. The taxi drivers demanded regulatory control over the drivers of the Maksim network. [size=50]",0,1561483030,BLR
5559414,112,BLR165,165,2019-04-21,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","BCD: Belarusian Christian Democracy; MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,2,"Svaboda.org; Nasha Niva",National,"On 21 April, a mass prayer involving 30 people took place in the Kurapaty memorial forest. The people prayed for the memorial site and the massacre victims. BCD and MF: Youth Front founder Pavel Sevyrinets participated in the mass prayer. [size=30]",0,1563305266,BLR
6226415,112,BLR164,164,2019-04-21,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Viasna; TUT.BY; BelaPAN",Other-National,"On 21 April, a protest of around 10 people was held on Freedom Square in Minsk. The people protested against the demolition of the Kurapaty memorial forest. BSDP-PA activist Valentin Troksky was arrested by the police for participation. [size=around 10]",0,1572403604,BLR
5535475,112,BLR163,163,2019-04-21,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva; Brestskaya Gazeta; TUT.BY; BelaPAN; Svaboda.org",Subnational-National,"On 21 April, a protest of 200 people was held in Brest. The protesters marched against the operation of a car battery plant near the city. [size=200]",0,1561483030,BLR
5535472,112,BLR160,160,2019-04-15,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Leninski,53.8594,27.5878,1,"Nasha Niva; Charter-97; Novy Chas; TUT.BY; Svaboda.org",National,"On 15 April, around 10 people held a protest outside Belarus' presidential building against the demolishing of memorial crosses in the Kurapaty forest, the arrest of opposition activists, as well as the dictatorial rule in the country. BSDP-PA members attended the protest. The police warned the protesters that the rally was unsanctioned, but did not intervene [size=10].",0,1561483030,BLR
6226414,112,BLR159,159,2019-04-14,2019,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Brestskaya Gazeta; BelaPAN; Charter-97; Viasna; TUT.BY; Nasha Niva",Other-Subnational,"On 14 April, at least 200 people protested in a march through Brest against the construction of a car battery plant outside the city. During the march, the police arrested at least 8 local activists [size=at least 200].",0,1572403604,BLR
5535473,112,BLR161,161,2019-04-14,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,,,0,60,Europe,Belarus,Brest,Baranovichy,,Baranovichi,53.1327,26.0139,1,"Nasha Niva; Charter-97; Intex-Press",Subnational-National,"On 14 April, 8 people organized a protest prayer in Baranovichy in solidarity with the defenders of the Kurapaty memorial forest. The silent protest was organized by local BSDP-PA members [size=8].",0,1561483030,BLR
5535474,112,BLR162,162,2019-04-14,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front; Orthodox Christian Group (Belarus); Protestant Christian Group (Belarus)",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,2,"Nasha Niva; BelaPAN; TUT.BY",National,"On 14 April, around 50 people held a prayer in the defense of the Kurapaty memorial forest. MF:Young Front leader Denis Urbanovich was present at the prayer. Orthodox Christians and Protestant Christians participated in the prayer. The police did not intervene, only supervising the peaceful protest. [size=50]",0,1561483030,BLR
6026812,112,BLR157,157,2019-04-12,2019,1,Protests,"Protest with intervention","Protesters (Belarus)",Viasna,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; Brestskaya Gazeta; ProtectDefenders.eu; Viasna","Local partner-Other","On 12 April, several activists opposing the construction of a car battery plant near the city held a flashmob outside the Brest police department before being arrested. In total, 10 activists, including a Viasna member, were arrested by police in Brest that day in relation to unsanctioned protests held on April 7 against the car battery plant. [size=no report]",0,1571164374,BLR
6314836,112,BLR158,158,2019-04-08,2019,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,Svietlahorsk,52.6329,29.7389,1,Viasna,Other,"As reported on 8 April, several environmental activists protested in Svietlahorsk in solidarity with the Brest protest movement and for discussing local environmental problems. [size=no report]",0,1572403786,BLR
